estado,sigla,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,MMNCasos,MMNObitos
Rondônia,RO,2020-07-02,27,1777225,21970,508,530,10,,563.9285714285714,11.428571428571429
Rondônia,RO,2020-07-03,27,1777225,22241,271,533,3,,583.2857142857143,11.142857142857142
Rondônia,RO,2020-07-04,27,1777225,22957,716,548,15,,563.4285714285714,10.142857142857142
Rondônia,RO,2020-07-05,28,1777225,23479,522,555,7,,571.7857142857143,9.928571428571429
Rondônia,RO,2020-07-06,28,1777225,23921,442,558,3,,592.7142857142857,9.857142857142858
Rondônia,RO,2020-07-07,28,1777225,24564,643,577,19,,578.1428571428571,9.071428571428571
Rondônia,RO,2020-07-08,28,1777225,25067,503,585,8,,576.1428571428571,9.5
Rondônia,RO,2020-07-09,28,1777225,25402,335,589,4,,545.9285714285714,9.285714285714286
Rondônia,RO,2020-07-10,28,1777225,26000,598,605,16,,516.3571428571429,8.714285714285714
Rondônia,RO,2020-07-11,28,1777225,26496,496,617,12,,480.64285714285717,9.214285714285714
Rondônia,RO,2020-07-12,29,1777225,26728,232,628,11,,516.0714285714286,10.071428571428571
Rondônia,RO,2020-07-13,29,1777225,27050,322,647,19,,493.42857142857144,10.142857142857142
Rondônia,RO,2020-07-14,29,1777225,27528,478,663,16,,474.57142857142856,10.5
Rondônia,RO,2020-07-15,29,1777225,27917,389,668,5,,448.35714285714283,10.357142857142858
Rondônia,RO,2020-07-16,29,1777225,28654,737,677,9,,461.07142857142856,10.571428571428571
Rondônia,RO,2020-07-17,29,1777225,29117,463,686,9,,477.42857142857144,10.5
Rondônia,RO,2020-07-18,29,1777225,29117,0,686,0,,491.14285714285717,10.928571428571429
Rondônia,RO,2020-07-19,30,1777225,29117,0,686,0,,440.0,9.857142857142858
Rondônia,RO,2020-07-20,30,1777225,29801,684,710,24,,402.7142857142857,9.357142857142858
Rondônia,RO,2020-07-21,30,1777225,30642,841,727,17,,420.0,10.857142857142858
Rondônia,RO,2020-07-22,30,1777225,32935,2293,758,31,,434.14285714285717,10.714285714285714
Rondônia,RO,2020-07-23,30,1777225,34080,1145,784,26,,562.0,12.357142857142858
Rondônia,RO,2020-07-24,30,1777225,34873,793,801,17,,619.8571428571429,13.928571428571429
Rondônia,RO,2020-07-25,30,1777225,35573,700,810,9,,633.7857142857143,14.0
Rondônia,RO,2020-07-26,31,1777225,35810,237,814,4,,648.3571428571429,13.785714285714286
Rondônia,RO,2020-07-27,31,1777225,36148,338,830,16,,648.7142857142857,13.285714285714286
Rondônia,RO,2020-07-28,31,1777225,36849,701,840,10,,649.8571428571429,13.071428571428571
Rondônia,RO,2020-07-29,31,1777225,37634,785,855,15,,665.7857142857143,12.642857142857142
Rondônia,RO,2020-07-30,31,1777225,38407,773,864,9,,694.0714285714286,13.357142857142858
Rondônia,RO,2020-07-31,31,1777225,38992,585,872,8,,696.6428571428571,13.357142857142858
Rondônia,RO,2020-08-01,31,1777225,39504,512,881,9,,705.3571428571429,13.285714285714286
Rondônia,RO,2020-08-02,32,1777225,39893,389,884,3,,741.9285714285714,13.928571428571429
Rondônia,RO,2020-08-03,32,1777225,40016,123,888,4,,769.7142857142857,14.142857142857142
Rondônia,RO,2020-08-04,32,1777225,41239,1223,898,10,,729.6428571428571,12.714285714285714
Rondônia,RO,2020-08-05,32,1777225,42020,781,918,20,,756.9285714285714,12.214285714285714
Rondônia,RO,2020-08-06,32,1777225,42725,705,923,5,,648.9285714285714,11.428571428571429
Acre,AC,2020-02-25,9,881935,0,0,0,0,,,
Acre,AC,2020-02-26,9,881935,0,0,0,0,,,
Acre,AC,2020-02-27,9,881935,0,0,0,0,,,
Acre,AC,2020-02-28,9,881935,0,0,0,0,,,
Acre,AC,2020-02-29,9,881935,0,0,0,0,,,
Acre,AC,2020-03-01,10,881935,0,0,0,0,,,
Acre,AC,2020-03-02,10,881935,0,0,0,0,,,
Acre,AC,2020-03-03,10,881935,0,0,0,0,,,
Acre,AC,2020-03-04,10,881935,0,0,0,0,,,
Acre,AC,2020-03-05,10,881935,0,0,0,0,,,
Acre,AC,2020-03-06,10,881935,0,0,0,0,,,
Acre,AC,2020-03-07,10,881935,0,0,0,0,,,
Acre,AC,2020-03-08,11,881935,0,0,0,0,,,
Acre,AC,2020-03-09,11,881935,0,0,0,0,,,
Acre,AC,2020-03-10,11,881935,0,0,0,0,,0.0,0.0
Acre,AC,2020-03-11,11,881935,0,0,0,0,,0.0,0.0
Acre,AC,2020-03-12,11,881935,0,0,0,0,,0.0,0.0
Acre,AC,2020-03-13,11,881935,0,0,0,0,,0.0,0.0
Acre,AC,2020-03-14,11,881935,0,0,0,0,,0.0,0.0
Acre,AC,2020-03-15,12,881935,0,0,0,0,,0.0,0.0
Acre,AC,2020-03-16,12,881935,0,0,0,0,,0.0,0.0
Acre,AC,2020-03-17,12,881935,0,0,0,0,,0.0,0.0
Acre,AC,2020-03-18,12,881935,0,0,0,0,,0.0,0.0
Acre,AC,2020-03-19,12,881935,3,3,0,0,,0.0,0.0
Acre,AC,2020-03-20,12,881935,7,4,0,0,,0.21428571428571427,0.0
Acre,AC,2020-03-21,12,881935,9,2,0,0,,0.5,0.0
Acre,AC,2020-03-22,13,881935,11,2,0,0,,0.6428571428571429,0.0
Acre,AC,2020-03-23,13,881935,11,0,0,0,,0.7857142857142857,0.0
Acre,AC,2020-03-24,13,881935,17,6,0,0,,0.7857142857142857,0.0
Acre,AC,2020-03-25,13,881935,23,6,0,0,,1.2142857142857142,0.0
Acre,AC,2020-03-26,13,881935,24,1,0,0,,1.6428571428571428,0.0
Acre,AC,2020-03-27,13,881935,25,1,0,0,,1.7142857142857142,0.0
Acre,AC,2020-03-28,13,881935,25,0,0,0,,1.7857142857142858,0.0
Acre,AC,2020-03-29,14,881935,34,9,0,0,,1.7857142857142858,0.0
Acre,AC,2020-03-30,14,881935,42,8,0,0,,2.4285714285714284,0.0
Acre,AC,2020-03-31,14,881935,42,0,0,0,,3.0,0.0
Acre,AC,2020-04-01,14,881935,43,1,0,0,,3.0,0.0
Acre,AC,2020-04-02,14,881935,43,0,0,0,,3.0714285714285716,0.0
Acre,AC,2020-04-03,14,881935,46,3,0,0,,2.857142857142857,0.0
Acre,AC,2020-04-04,14,881935,46,0,0,0,,2.7857142857142856,0.0
Acre,AC,2020-04-05,15,881935,48,2,0,0,,2.642857142857143,0.0
Acre,AC,2020-04-06,15,881935,50,2,0,0,,2.642857142857143,0.0
Acre,AC,2020-04-07,15,881935,50,0,1,1,,2.7857142857142856,0.0
Acre,AC,2020-04-08,15,881935,54,4,2,1,,2.357142857142857,0.07142857142857142
Acre,AC,2020-04-09,15,881935,62,8,2,0,,2.2142857142857144,0.14285714285714285
Acre,AC,2020-04-10,15,881935,70,8,2,0,,2.7142857142857144,0.14285714285714285
Acre,AC,2020-04-11,15,881935,72,2,2,0,,3.2142857142857144,0.14285714285714285
Acre,AC,2020-04-12,16,881935,77,5,2,0,,3.357142857142857,0.14285714285714285
Acre,AC,2020-04-13,16,881935,90,13,3,1,,3.0714285714285716,0.14285714285714285
Acre,AC,2020-04-14,16,881935,99,9,3,0,,3.4285714285714284,0.21428571428571427
Acre,AC,2020-04-15,16,881935,101,2,3,0,,4.071428571428571,0.21428571428571427
Acre,AC,2020-04-16,16,881935,110,9,5,2,,4.142857142857143,0.21428571428571427
Acre,AC,2020-04-17,16,881935,135,25,5,0,,4.785714285714286,0.35714285714285715
Acre,AC,2020-04-18,16,881935,142,7,5,0,,6.357142857142857,0.35714285714285715
Acre,AC,2020-04-19,17,881935,163,21,6,1,,6.857142857142857,0.35714285714285715
Acre,AC,2020-04-20,17,881935,176,13,8,2,,8.214285714285714,0.42857142857142855
Acre,AC,2020-04-21,17,881935,195,19,8,0,,9.0,0.5714285714285714
Acre,AC,2020-04-22,17,881935,214,19,8,0,,10.357142857142858,0.5
Acre,AC,2020-04-23,17,881935,227,13,10,2,,11.428571428571429,0.42857142857142855
Acre,AC,2020-04-24,17,881935,234,7,11,1,,11.785714285714286,0.5714285714285714
Acre,AC,2020-04-25,17,881935,258,24,11,0,,11.714285714285714,0.6428571428571429
Acre,AC,2020-04-26,18,881935,279,21,11,0,,13.285714285714286,0.6428571428571429
Acre,AC,2020-04-27,18,881935,279,0,14,3,,14.428571428571429,0.6428571428571429
Acre,AC,2020-04-28,18,881935,311,32,16,2,,13.5,0.7857142857142857
Acre,AC,2020-04-29,18,881935,354,43,17,1,,15.142857142857142,0.9285714285714286
Acre,AC,2020-04-30,18,881935,404,50,19,2,,18.071428571428573,1.0
Acre,AC,2020-05-01,18,881935,486,82,19,0,,21.0,1.0
Acre,AC,2020-05-02,18,881935,553,67,21,2,,25.071428571428573,1.0
Acre,AC,2020-05-03,19,881935,657,104,24,3,,29.357142857142858,1.1428571428571428
Acre,AC,2020-05-04,19,881935,733,76,28,4,,35.285714285714285,1.2857142857142858
Acre,AC,2020-05-05,19,881935,817,84,29,1,,39.785714285714285,1.4285714285714286
Acre,AC,2020-05-06,19,881935,943,126,33,4,,44.42857142857143,1.5
Acre,AC,2020-05-07,19,881935,1014,71,36,3,,52.07142857142857,1.7857142857142858
Acre,AC,2020-05-08,19,881935,1177,163,38,2,,56.214285714285715,1.8571428571428572
Acre,AC,2020-05-09,19,881935,1335,158,39,1,,67.35714285714286,1.9285714285714286
Acre,AC,2020-05-10,20,881935,1447,112,41,2,,76.92857142857143,2.0
Acre,AC,2020-05-11,20,881935,1460,13,45,4,,83.42857142857143,2.142857142857143
Acre,AC,2020-05-12,20,881935,1590,130,51,6,,84.35714285714286,2.2142857142857144
Acre,AC,2020-05-13,20,881935,1694,104,52,1,,91.35714285714286,2.5
Acre,AC,2020-05-14,20,881935,1740,46,55,3,,95.71428571428571,2.5
Acre,AC,2020-05-15,20,881935,1785,45,57,2,,95.42857142857143,2.5714285714285716
Acre,AC,2020-05-16,20,881935,1867,82,59,2,,92.78571428571429,2.7142857142857144
Acre,AC,2020-05-17,21,881935,1997,130,60,1,,93.85714285714286,2.7142857142857144
Acre,AC,2020-05-18,21,881935,2234,237,67,7,,95.71428571428571,2.5714285714285716
Acre,AC,2020-05-19,21,881935,2482,248,72,5,,107.21428571428571,2.7857142857142856
Acre,AC,2020-05-20,21,881935,2817,335,76,4,,118.92857142857143,3.0714285714285716
Acre,AC,2020-05-21,21,881935,3103,286,78,2,,133.85714285714286,3.0714285714285716
Acre,AC,2020-05-22,21,881935,3343,240,80,2,,149.21428571428572,3.0
Acre,AC,2020-05-23,21,881935,3867,524,87,7,,154.71428571428572,3.0
Acre,AC,2020-05-24,22,881935,4160,293,92,5,,180.85714285714286,3.4285714285714284
Acre,AC,2020-05-25,22,881935,4501,341,97,5,,193.78571428571428,3.642857142857143
Acre,AC,2020-05-26,22,881935,4781,280,105,8,,217.21428571428572,3.7142857142857144
Acre,AC,2020-05-27,22,881935,5251,470,113,8,,227.92857142857142,3.857142857142857
Acre,AC,2020-05-28,22,881935,5600,349,122,9,,254.07142857142858,4.357142857142857
Acre,AC,2020-05-29,22,881935,5841,241,135,13,,275.7142857142857,4.785714285714286
Acre,AC,2020-05-30,22,881935,6072,231,142,7,,289.7142857142857,5.571428571428571
Acre,AC,2020-05-31,23,881935,6219,147,148,6,,300.35714285714283,5.928571428571429
Acre,AC,2020-06-01,23,881935,6326,107,161,13,,301.57142857142856,6.285714285714286
Acre,AC,2020-06-02,23,881935,6465,139,165,4,,292.2857142857143,6.714285714285714
Acre,AC,2020-06-03,23,881935,6679,214,171,6,,284.5,6.642857142857143
Acre,AC,2020-06-04,23,881935,7021,342,181,10,,275.85714285714283,6.785714285714286
Acre,AC,2020-06-05,23,881935,7284,263,190,9,,279.85714285714283,7.357142857142857
Acre,AC,2020-06-06,23,881935,7525,241,201,11,,281.5,7.857142857142857
Acre,AC,2020-06-07,24,881935,7983,458,207,6,,261.2857142857143,8.142857142857142
Acre,AC,2020-06-08,24,881935,8128,145,211,4,,273.07142857142856,8.214285714285714
Acre,AC,2020-06-09,24,881935,8457,329,223,12,,259.07142857142856,8.142857142857142
Acre,AC,2020-06-10,24,881935,8746,289,237,14,,262.57142857142856,8.428571428571429
Acre,AC,2020-06-11,24,881935,9091,345,245,8,,249.64285714285714,8.857142857142858
Acre,AC,2020-06-12,24,881935,9295,204,254,9,,249.35714285714286,8.785714285714286
Acre,AC,2020-06-13,24,881935,9534,239,256,2,,246.71428571428572,8.5
Acre,AC,2020-06-14,25,881935,9642,108,259,3,,247.28571428571428,8.142857142857142
Acre,AC,2020-06-15,25,881935,9771,129,265,6,,244.5,7.928571428571429
Acre,AC,2020-06-16,25,881935,10003,232,271,6,,246.07142857142858,7.428571428571429
Acre,AC,2020-06-17,25,881935,10339,336,281,10,,252.71428571428572,7.571428571428571
Acre,AC,2020-06-18,25,881935,10664,325,287,6,,261.42857142857144,7.857142857142857
Acre,AC,2020-06-19,25,881935,10987,323,292,5,,260.2142857142857,7.571428571428571
Acre,AC,2020-06-20,25,881935,11263,276,297,5,,264.5,7.285714285714286
Acre,AC,2020-06-21,26,881935,11381,118,300,3,,267.0,6.857142857142857
Acre,AC,2020-06-22,26,881935,11539,158,305,5,,242.71428571428572,6.642857142857143
Acre,AC,2020-06-23,26,881935,11810,271,321,16,,243.64285714285714,6.714285714285714
Acre,AC,2020-06-24,26,881935,12022,212,326,5,,239.5,7.0
Acre,AC,2020-06-25,26,881935,12304,282,335,9,,234.0,6.357142857142857
Acre,AC,2020-06-26,26,881935,12644,340,343,8,,229.5,6.428571428571429
Acre,AC,2020-06-27,26,881935,12913,269,351,8,,239.21428571428572,6.357142857142857
Acre,AC,2020-06-28,27,881935,13058,145,353,2,,241.35714285714286,6.785714285714286
Acre,AC,2020-06-29,27,881935,13146,88,361,8,,244.0,6.714285714285714
Acre,AC,2020-06-30,27,881935,13253,107,365,4,,241.07142857142858,6.857142857142857
Acre,AC,2020-07-01,27,881935,13715,462,370,5,,232.14285714285714,6.714285714285714
Acre,AC,2020-07-02,27,881935,14048,333,378,8,,241.14285714285714,6.357142857142857
Acre,AC,2020-07-03,27,881935,14112,64,387,9,,241.71428571428572,6.5
Acre,AC,2020-07-04,27,881935,14487,375,391,4,,223.21428571428572,6.785714285714286
Acre,AC,2020-07-05,28,881935,14622,135,391,0,,230.28571428571428,6.714285714285714
Acre,AC,2020-07-06,28,881935,14688,66,394,3,,231.5,6.5
Acre,AC,2020-07-07,28,881935,14941,253,399,5,,224.92857142857142,6.357142857142857
Acre,AC,2020-07-08,28,881935,15167,226,404,5,,223.64285714285714,5.571428571428571
Acre,AC,2020-07-09,28,881935,15465,298,411,7,,224.64285714285714,5.571428571428571
Acre,AC,2020-07-10,28,881935,15768,303,417,6,,225.78571428571428,5.428571428571429
Acre,AC,2020-07-11,28,881935,16080,312,419,2,,223.14285714285714,5.285714285714286
Acre,AC,2020-07-12,29,881935,16190,110,426,7,,226.21428571428572,4.857142857142857
Acre,AC,2020-07-13,29,881935,16260,70,430,4,,223.71428571428572,5.214285714285714
Acre,AC,2020-07-14,29,881935,16479,219,436,6,,222.42857142857142,4.928571428571429
Acre,AC,2020-07-15,29,881935,16672,193,446,10,,230.42857142857142,5.071428571428571
Acre,AC,2020-07-16,29,881935,16865,193,447,1,,211.21428571428572,5.428571428571429
Acre,AC,2020-07-17,29,881935,16965,100,452,5,,201.21428571428572,4.928571428571429
Acre,AC,2020-07-18,29,881935,17202,237,457,5,,203.78571428571428,4.642857142857143
Acre,AC,2020-07-19,30,881935,17295,93,460,3,,193.92857142857142,4.714285714285714
Acre,AC,2020-07-20,30,881935,17462,167,465,5,,190.92857142857142,4.928571428571429
Acre,AC,2020-07-21,30,881935,17700,238,469,4,,198.14285714285714,5.071428571428571
Acre,AC,2020-07-22,30,881935,17979,279,470,1,,197.07142857142858,5.0
Acre,AC,2020-07-23,30,881935,18157,178,474,4,,200.85714285714286,4.714285714285714
Acre,AC,2020-07-24,30,881935,18393,236,480,6,,192.28571428571428,4.5
Acre,AC,2020-07-25,30,881935,18657,264,483,3,,187.5,4.5
Acre,AC,2020-07-26,31,881935,18745,88,486,3,,184.07142857142858,4.571428571428571
Acre,AC,2020-07-27,31,881935,18783,38,493,7,,182.5,4.285714285714286
Acre,AC,2020-07-28,31,881935,19132,349,500,7,,180.21428571428572,4.5
Acre,AC,2020-07-29,31,881935,19366,234,510,10,,189.5,4.571428571428571
Acre,AC,2020-07-30,31,881935,19573,207,521,11,,192.42857142857142,4.571428571428571
Acre,AC,2020-07-31,31,881935,19625,52,531,10,,193.42857142857142,5.285714285714286
Acre,AC,2020-08-01,31,881935,19930,305,535,4,,190.0,5.642857142857143
Acre,AC,2020-08-02,32,881935,19966,36,537,2,,194.85714285714286,5.571428571428571
Acre,AC,2020-08-03,32,881935,20339,373,539,2,,190.78571428571428,5.5
Acre,AC,2020-08-04,32,881935,20708,369,545,6,,205.5,5.285714285714286
Acre,AC,2020-08-05,32,881935,21033,325,547,2,,214.85714285714286,5.428571428571429
Acre,AC,2020-08-06,32,881935,21263,230,552,5,,218.14285714285714,5.5
Amazonas,AM,2020-02-25,9,4144597,0,0,0,0,,,
Amazonas,AM,2020-02-26,9,4144597,0,0,0,0,,,
Amazonas,AM,2020-02-27,9,4144597,0,0,0,0,,,
Amazonas,AM,2020-02-28,9,4144597,0,0,0,0,,,
Amazonas,AM,2020-02-29,9,4144597,0,0,0,0,,,
Amazonas,AM,2020-03-01,10,4144597,0,0,0,0,,,
Amazonas,AM,2020-03-02,10,4144597,0,0,0,0,,,
Amazonas,AM,2020-03-03,10,4144597,0,0,0,0,,,
Amazonas,AM,2020-03-04,10,4144597,0,0,0,0,,,
Amazonas,AM,2020-03-05,10,4144597,0,0,0,0,,,
Amazonas,AM,2020-03-06,10,4144597,0,0,0,0,,,
Amazonas,AM,2020-03-07,10,4144597,0,0,0,0,,,
Amazonas,AM,2020-03-08,11,4144597,0,0,0,0,,,
Amazonas,AM,2020-03-09,11,4144597,0,0,0,0,,,
Amazonas,AM,2020-03-10,11,4144597,0,0,0,0,,0.0,0.0
Amazonas,AM,2020-03-11,11,4144597,0,0,0,0,,0.0,0.0
Amazonas,AM,2020-03-12,11,4144597,0,0,0,0,,0.0,0.0
Amazonas,AM,2020-03-13,11,4144597,0,0,0,0,,0.0,0.0
Amazonas,AM,2020-03-14,11,4144597,0,0,0,0,,0.0,0.0
Amazonas,AM,2020-03-15,12,4144597,1,1,0,0,,0.0,0.0
Amazonas,AM,2020-03-16,12,4144597,1,0,0,0,,0.07142857142857142,0.0
Amazonas,AM,2020-03-17,12,4144597,1,0,0,0,,0.07142857142857142,0.0
Amazonas,AM,2020-03-18,12,4144597,1,0,0,0,,0.07142857142857142,0.0
Amazonas,AM,2020-03-19,12,4144597,3,2,0,0,,0.07142857142857142,0.0
Amazonas,AM,2020-03-20,12,4144597,3,0,0,0,,0.21428571428571427,0.0
Amazonas,AM,2020-03-21,12,4144597,11,8,0,0,,0.21428571428571427,0.0
Amazonas,AM,2020-03-22,13,4144597,26,15,0,0,,0.7857142857142857,0.0
Amazonas,AM,2020-03-23,13,4144597,32,6,0,0,,1.8571428571428572,0.0
Amazonas,AM,2020-03-24,13,4144597,47,15,0,0,,2.2857142857142856,0.0
Amazonas,AM,2020-03-25,13,4144597,54,7,1,1,,3.357142857142857,0.0
Amazonas,AM,2020-03-26,13,4144597,67,13,1,0,,3.857142857142857,0.07142857142857142
Amazonas,AM,2020-03-27,13,4144597,81,14,1,0,,4.785714285714286,0.07142857142857142
Amazonas,AM,2020-03-28,13,4144597,111,30,1,0,,5.785714285714286,0.07142857142857142
Amazonas,AM,2020-03-29,14,4144597,140,29,1,0,,7.928571428571429,0.07142857142857142
Amazonas,AM,2020-03-30,14,4144597,151,11,1,0,,9.928571428571429,0.07142857142857142
Amazonas,AM,2020-03-31,14,4144597,175,24,3,2,,10.714285714285714,0.07142857142857142
Amazonas,AM,2020-04-01,14,4144597,200,25,3,0,,12.428571428571429,0.21428571428571427
Amazonas,AM,2020-04-02,14,4144597,229,29,3,0,,14.214285714285714,0.21428571428571427
Amazonas,AM,2020-04-03,14,4144597,260,31,7,4,,16.142857142857142,0.21428571428571427
Amazonas,AM,2020-04-04,14,4144597,311,51,12,5,,18.357142857142858,0.5
Amazonas,AM,2020-04-05,15,4144597,417,106,14,2,,21.428571428571427,0.8571428571428571
Amazonas,AM,2020-04-06,15,4144597,532,115,19,5,,27.928571428571427,1.0
Amazonas,AM,2020-04-07,15,4144597,636,104,23,4,,35.714285714285715,1.3571428571428572
Amazonas,AM,2020-04-08,15,4144597,804,168,30,7,,42.07142857142857,1.6428571428571428
Amazonas,AM,2020-04-09,15,4144597,899,95,40,10,,53.57142857142857,2.0714285714285716
Amazonas,AM,2020-04-10,15,4144597,981,82,50,10,,59.42857142857143,2.7857142857142856
Amazonas,AM,2020-04-11,15,4144597,1050,69,53,3,,64.28571428571429,3.5
Amazonas,AM,2020-04-12,16,4144597,1206,156,62,9,,67.07142857142857,3.7142857142857144
Amazonas,AM,2020-04-13,16,4144597,1275,69,71,9,,76.14285714285714,4.357142857142857
Amazonas,AM,2020-04-14,16,4144597,1484,209,90,19,,80.28571428571429,5.0
Amazonas,AM,2020-04-15,16,4144597,1554,70,106,16,,93.5,6.214285714285714
Amazonas,AM,2020-04-16,16,4144597,1719,165,124,18,,96.71428571428571,7.357142857142857
Amazonas,AM,2020-04-17,16,4144597,1809,90,145,21,,106.42857142857143,8.642857142857142
Amazonas,AM,2020-04-18,16,4144597,1897,88,161,16,,110.64285714285714,9.857142857142858
Amazonas,AM,2020-04-19,17,4144597,2044,147,182,21,,113.28571428571429,10.642857142857142
Amazonas,AM,2020-04-20,17,4144597,2160,116,185,3,,116.21428571428571,12.0
Amazonas,AM,2020-04-21,17,4144597,2270,110,193,8,,116.28571428571429,11.857142857142858
Amazonas,AM,2020-04-22,17,4144597,2479,209,207,14,,116.71428571428571,12.142857142857142
Amazonas,AM,2020-04-23,17,4144597,2888,409,234,27,,119.64285714285714,12.642857142857142
Amazonas,AM,2020-04-24,17,4144597,3194,306,255,21,,142.07142857142858,13.857142857142858
Amazonas,AM,2020-04-25,17,4144597,3635,441,287,32,,158.07142857142858,14.642857142857142
Amazonas,AM,2020-04-26,18,4144597,3833,198,304,17,,184.64285714285714,16.714285714285715
Amazonas,AM,2020-04-27,18,4144597,3928,95,320,16,,187.64285714285714,17.285714285714285
Amazonas,AM,2020-04-28,18,4144597,4337,409,351,31,,189.5,17.785714285714285
Amazonas,AM,2020-04-29,18,4144597,4801,464,380,29,,203.78571428571428,18.642857142857142
Amazonas,AM,2020-04-30,18,4144597,5254,453,425,45,,231.92857142857142,19.571428571428573
Amazonas,AM,2020-05-01,18,4144597,5723,469,476,51,,252.5,21.5
Amazonas,AM,2020-05-02,18,4144597,6062,339,501,25,,279.57142857142856,23.642857142857142
Amazonas,AM,2020-05-03,19,4144597,6683,621,548,47,,297.5,24.285714285714285
Amazonas,AM,2020-05-04,19,4144597,7242,559,584,36,,331.35714285714283,26.142857142857142
Amazonas,AM,2020-05-05,19,4144597,8109,867,649,65,,363.0,28.5
Amazonas,AM,2020-05-06,19,4144597,9243,1134,751,102,,417.07142857142856,32.57142857142857
Amazonas,AM,2020-05-07,19,4144597,10099,856,806,55,,483.14285714285717,38.857142857142854
Amazonas,AM,2020-05-08,19,4144597,10727,628,874,68,,515.0714285714286,40.857142857142854
Amazonas,AM,2020-05-09,19,4144597,11925,1198,962,88,,538.0714285714286,44.214285714285715
Amazonas,AM,2020-05-10,20,4144597,12599,674,1004,42,,592.1428571428571,48.214285714285715
Amazonas,AM,2020-05-11,20,4144597,12919,320,1035,31,,626.1428571428571,50.0
Amazonas,AM,2020-05-12,20,4144597,14168,1249,1098,63,,642.2142857142857,51.07142857142857
Amazonas,AM,2020-05-13,20,4144597,15816,1648,1160,62,,702.2142857142857,53.357142857142854
